time, inductor_current, output_voltage 
0.111102,    59522,   391976 
0.111104,    71324,   392037 
0.111106,    83125,   392134 
0.111108,    79205,   392266 
0.111110,    75284,   392386 
0.111112,    71362,   392494 
0.111114,    67439,   392591 
0.111116,    63515,   392676 
0.111118,    59590,   392749 
0.111120,    55664,   392810 
0.111122,    51738,   392859 
0.111124,    47811,   392896 
0.111126,    43884,   392921 
0.111128,    39956,   392934 
0.111130,    36028,   392936 
0.111132,    32100,   392926 
0.111134,    28172,   392904 
0.111136,    24245,   392870 
0.111138,    20318,   392824 
0.111140,    16391,   392766 
0.111142,    12465,   392696 
0.111144,     8540,   392615 
0.111146,     4616,   392522 
0.111148,      692,   392417 
0.111150, 33551201,   392300 
0.111152, 33547280,   392171 
0.111154, 33543360,   392030 
0.111156, 33539441,   391878 
0.111158, 33551244,   391714 
0.111160,     8617,   391586 
0.111162,    20423,   391493 
0.111164,    32230,   391436 
0.111166,    44037,   391415 
0.111168,    55845,   391429 
0.111170,    67652,   391479 
0.111172,    79459,   391565 
0.111174,    91265,   391686 
0.111176,    87350,   391843 
0.111178,    83433,   391988 
0.111180,    79515,   392121 
0.111182,    75595,   392242 
0.111184,    71674,   392351 
0.111186,    67752,   392449 
0.111188,    63829,   392535 
0.111190,    59905,   392609 
0.111192,    55981,   392671 
0.111194,    52056,   392721 
0.111196,    48130,   392759 
0.111198,    44204,   392785 
0.111200,    40278,   392799 
0.111202,    36352,   392802 
0.111204,    32426,   392793 
0.111206,    28500,   392772 
0.111208,    24574,   392739 
0.111210,    20648,   392694 
0.111212,    16723,   392637 
0.111214,    12798,   392568 
0.111216,     8874,   392488 
0.111218,     4951,   392396 
0.111220,     1029,   392292 
0.111222, 33551540,   392176 
0.111224, 33547620,   392048 
0.111226,     4989,   391908 
0.111228,    16792,   391804 
0.111230,    28596,   391736 
0.111232,    40400,   391704 
0.111234,    52205,   391707 
0.111236,    64010,   391746 
0.111238,    75814,   391821 
0.111240,    87617,   391931 
0.111242,    83699,   392077 
0.111244,    79780,   392211 
0.111246,    75860,   392333 
0.111248,    71938,   392443 
0.111250,    68015,   392541 
0.111252,    64091,   392627 
0.111254,    60166,   392702 
0.111256,    56241,   392765 
0.111258,    52315,   392816 
0.111260,    48388,   392855 
0.111262,    44461,   392882 
0.111264,    40534,   392897 
0.111266,    36607,   392900 
0.111268,    32680,   392891 
0.111270,    28753,   392871 
0.111272,    24826,   392839 
0.111274,    20899,   392795 
0.111276,    16973,   392739 
0.111278,    13047,   392671 
0.111280,     9122,   392591 
0.111282,     5198,   392499 
0.111284,     1275,   392396 
0.111286, 33551785,   392281 
0.111288, 33547864,   392154 
0.111290, 33543944,   392015 
0.111292,     1314,   391864 
0.111294,    13117,   391749 
0.111296,    24921,   391670 
0.111298,    36726,   391626 
0.111300,    48531,   391618 
0.111302,    60336,   391646 
0.111304,    72141,   391709 
0.111306,    83946,   391808 
0.111308,    80030,   391943 
0.111310,    76112,   392066 
0.111312,    72193,   392177 
0.111314,    68273,   392276 
0.111316,    64352,   392363 
0.111318,    60430,   392438 
0.111320,    56507,   392502 
0.111322,    52584,   392554 
0.111324,    48660,   392594 
0.111326,    44736,   392622 
0.111328,    40811,   392638 
0.111330,    36886,   392642 
0.111332,    32961,   392634 
0.111334,    29036,   392614 
0.111336,    25112,   392583 
0.111338,    21188,   392540 
0.111340,    17264,   392485 
0.111342,    13341,   392418 
0.111344,     9418,   392339 
0.111346,     5496,   392248 
0.111348,     1575,   392146 
0.111350, 33552087,   392032 
0.111352, 33548168,   391906 
0.111354, 33544251,   391768 
0.111356, 33540335,   391618 
0.111358, 33552140,   391457 
0.111360,     9515,   391331 
0.111362,    21323,   391241 
0.111364,    33132,   391187 
0.111366,    44942,   391168 
0.111368,    56752,   391185 
0.111370,    68562,   391238 
0.111372,    80371,   391326 
0.111374,    92179,   391450 
0.111376,    88266,   391610 
0.111378,    84352,   391758 
0.111380,    80436,   391894 
0.111382,    76519,   392018 
0.111384,    72600,   392130 
0.111386,    68680,   392230 
0.111388,    64759,   392319 
0.111390,    60837,   392396 
0.111392,    56915,   392461 
0.111394,    52992,   392514 
0.111396,    49069,   392555 
0.111398,    45145,   392584 
0.111400,    41221,   392601 
0.111402,    37297,   392606 
0.111404,    33373,   392600 
0.111406,    29449,   392582 
0.111408,    25525,   392552 
0.111410,    21601,   392510 
0.111412,    17678,   392456 
0.111414,    13755,   392390 
0.111416,     9833,   392313 
0.111418,     5912,   392224 
0.111420,     1991,   392123 
0.111422, 33552503,   392010 
0.111424, 33548585,   391885 
0.111426,     5956,   391748 
0.111428,    17760,   391647 
0.111430,    29565,   391582 
0.111432,    41371,   391553 
0.111434,    53177,   391559 
0.111436,    64983,   391601 
0.111438,    76789,   391679 
0.111440,    88594,   391792 
0.111442,    84678,   391941 
0.111444,    80760,   392078 
0.111446,    76841,   392203 
0.111448,    72921,   392316 
0.111450,    68999,   392417 
0.111452,    65076,   392506 
0.111454,    61153,   392584 
0.111456,    57229,   392650 
0.111458,    53304,   392704 
0.111460,    49379,   392746 
0.111462,    45453,   392776 
0.111464,    41527,   392794 
0.111466,    37601,   392800 
0.111468,    33675,   392794 
0.111470,    29749,   392777 
0.111472,    25823,   392748 
0.111474,    21897,   392707 
0.111476,    17972,   392654 
0.111478,    14047,   392589 
0.111480,    10123,   392512 
0.111482,     6200,   392424 
0.111484,     2277,   392324 
0.111486, 33552787,   392212 
0.111488, 33548867,   392088 
0.111490, 33544948,   391952 
0.111492,     2318,   391804 
0.111494,    14122,   391692 
0.111496,    25927,   391616 
0.111498,    37732,   391576 
0.111500,    49538,   391571 
0.111502,    61344,   391602 
0.111504,    73150,   391669 
0.111506,    84955,   391771 
0.111508,    81039,   391909 
0.111510,    77122,   392035 
0.111512,    73203,   392149 
0.111514,    69283,   392251 
0.111516,    65362,   392341 
0.111518,    61440,   392419 
0.111520,    57517,   392486 
0.111522,    53594,   392541 
0.111524,    49670,   392584 
0.111526,    45746,   392615 
0.111528,    41822,   392634 
0.111530,    37897,   392641 
0.111532,    33972,   392636 
0.111534,    30047,   392620 
0.111536,    26122,   392592 
0.111538,    22198,   392552 
0.111540,    18274,   392500 
0.111542,    14351,   392436 
0.111544,    10428,   392360 
0.111546,     6506,   392272 
0.111548,     2585,   392173 
0.111550, 33553097,   392062 
0.111552, 33549178,   391939 
0.111554, 33545260,   391804 
0.111556, 33541344,   391657 
0.111558, 33553149,   391499 
0.111560,    10524,   391376 
0.111562,    22332,   391289 
0.111564,    34141,   391238 
0.111566,    45950,   391222 
0.111568,    57759,   391242 
0.111570,    69568,   391298 
0.111572,    81377,   391389 
0.111574,    93185,   391516 
0.111576,    89271,   391679 
0.111578,    85356,   391830 
0.111580,    81439,   391969 
0.111582,    77521,   392096 
0.111584,    73602,   392211 
0.111586,    69682,   392314 
0.111588,    65761,   392406 
0.111590,    61839,   392486 
0.111592,    57916,   392554 
0.111594,    53992,   392610 
0.111596,    50068,   392654 
0.111598,    46143,   392686 
0.111600,    42218,   392706 
0.111602,    38293,   392714 
0.111604,    34368,   392711 
0.111606,    30443,   392696 
0.111608,    26518,   392669 
0.111610,    22593,   392630 
0.111612,    18668,   392579 
0.111614,    14744,   392516 
0.111616,    10820,   392441 
0.111618,     6897,   392355 
0.111620,     2975,   392257 
0.111622, 33553486,   392147 
0.111624, 33549566,   392025 
0.111626,     6935,   391891 
0.111628,    18738,   391793 
0.111630,    30542,   391731 
0.111632,    42346,   391704 
0.111634,    54151,   391713 
0.111636,    65956,   391758 
0.111638,    77760,   391838 
0.111640,    89563,   391954 
0.111642,    85645,   392106 
0.111644,    81726,   392246 
0.111646,    77805,   392374 
0.111648,    73883,   392490 
0.111650,    69960,   392594 
0.111652,    66036,   392686 
0.111654,    62111,   392766 
0.111656,    58185,   392834 
0.111658,    54258,   392891 
0.111660,    50331,   392936 
0.111662,    46403,   392969 
0.111664,    42475,   392990 
0.111666,    38547,   392999 
0.111668,    34619,   392996 
0.111670,    30691,   392981 
0.111672,    26763,   392955 
0.111674,    22835,   392917 
0.111676,    18907,   392867 
0.111678,    14980,   392805 
0.111680,    11054,   392731 
0.111682,     7128,   392645 
0.111684,     3203,   392547 
0.111686, 33553711,   392438 
0.111688, 33549788,   392317 
0.111690, 33545866,   392184 
0.111692,     3234,   392039 
0.111694,    15035,   391930 
0.111696,    26837,   391857 
0.111698,    38640,   391819 
0.111700,    50443,   391817 
0.111702,    62246,   391851 
0.111704,    74049,   391920 
0.111706,    85851,   392025 
0.111708,    81932,   392165 
0.111710,    78012,   392294 
0.111712,    74091,   392411 
0.111714,    70169,   392516 
0.111716,    66245,   392609 
0.111718,    62321,   392690 
0.111720,    58396,   392759 
0.111722,    54470,   392816 
0.111724,    50543,   392861 
0.111726,    46616,   392895 
0.111728,    42689,   392917 
0.111730,    38761,   392927 
0.111732,    34833,   392925 
0.111734,    30905,   392911 
0.111736,    26978,   392885 
0.111738,    23051,   392847 
0.111740,    19124,   392797 
0.111742,    15198,   392736 
0.111744,    11272,   392663 
0.111746,     7347,   392578 
0.111748,     3423,   392481 
0.111750, 33553932,   392372 
0.111752, 33550010,   392251 
0.111754, 33546089,   392119 
0.111756, 33542169,   391975 
0.111758, 33553971,   391819 
0.111760,    11342,   391699 
0.111762,    23147,   391614 
0.111764,    34953,   391565 
0.111766,    46759,   391552 
0.111768,    58565,   391574 
0.111770,    70371,   391632 
0.111772,    82176,   391726 
0.111774,    93980,   391855 
0.111776,    90063,   392020 
0.111778,    86144,   392173 
0.111780,    82224,   392314 
0.111782,    78303,   392443 
0.111784,    74380,   392561 
0.111786,    70456,   392667 
0.111788,    66531,   392761 
0.111790,    62605,   392843 
0.111792,    58678,   392913 
0.111794,    54751,   392971 
0.111796,    50823,   393017 
0.111798,    46894,   393051 
0.111800,    42965,   393073 
0.111802,    39036,   393084 
0.111804,    35107,   393083 
0.111806,    31178,   393070 
0.111808,    27249,   393045 
0.111810,    23320,   393008 
0.111812,    19392,   392959 
0.111814,    15464,   392898 
0.111816,    11537,   392826 
0.111818,     7610,   392742 
0.111820,     3684,   392646 
0.111822, 33554191,   392538 
0.111824, 33550267,   392418 
0.111826,     7632,   392286 
0.111828,    19431,   392190 
0.111830,    31231,   392130 
0.111832,    43031,   392105 
0.111834,    54832,   392116 
0.111836,    66632,   392163 
0.111838,    78432,   392245 
0.111840,    90231,   392363 
0.111842,    86309,   392517 
0.111844,    82385,   392659 
0.111846,    78460,   392789 
0.111848,    74534,   392907 
0.111850,    70607,   393013 
0.111852,    66679,   393107 
0.111854,    62750,   393189 
0.111856,    58820,   393259 
0.111858,    54889,   393317 
0.111860,    50957,   393364 
0.111862,    47025,   393399 
0.111864,    43093,   393422 
0.111866,    39160,   393433 
0.111868,    35227,   393432 
0.111870,    31294,   393419 
0.111872,    27361,   393394 
0.111874,    23429,   393357 
0.111876,    19497,   393308 
0.111878,    15566,   393248 
0.111880,    11635,   393176 
0.111882,     7705,   393092 
0.111884,     3776,   392996 
0.111886, 33554280,   392888 
0.111888, 33550353,   392768 
0.111890, 33546427,   392637 
0.111892,     3790,   392494 
0.111894,    15587,   392386 
0.111896,    27385,   392314 
0.111898,    39184,   392278 
0.111900,    50983,   392277 
0.111902,    62782,   392312 
0.111904,    74581,   392383 
0.111906,    86379,   392489 
0.111908,    82456,   392631 
0.111910,    78531,   392761 
0.111912,    74605,   392879 
0.111914,    70678,   392985 
0.111916,    66750,   393079 
0.111918,    62821,   393161 
0.111920,    58891,   393232 
0.111922,    54960,   393291 
0.111924,    51029,   393338 
0.111926,    47097,   393373 
0.111928,    43165,   393396 
0.111930,    39233,   393407 
0.111932,    35301,   393406 
0.111934,    31369,   393393 
0.111936,    27437,   393368 
0.111938,    23505,   393332 
0.111940,    19573,   393284 
0.111942,    15642,   393224 
0.111944,    11711,   393152 
0.111946,     7781,   393068 
0.111948,     3852,   392972 
0.111950, 33554356,   392864 
0.111952, 33550429,   392745 
0.111954, 33546503,   392614 
0.111956, 33542579,   392471 
0.111958, 33554376,   392316 
0.111960,    11742,   392197 
0.111962,    23542,   392113 
0.111964,    35343,   392065 
0.111966,    47144,   392053 
0.111968,    58945,   392076 
0.111970,    70746,   392135 
0.111972,    82546,   392230 
0.111974,    94345,   392360 
0.111976,    90423,   392526 
0.111978,    86499,   392680 
0.111980,    82574,   392822 
0.111982,    78647,   392952 
0.111984,    74719,   393070 
0.111986,    70790,   393177 
0.111988,    66860,   393272 
0.111990,    62929,   393355 
0.111992,    58997,   393426 
0.111994,    55064,   393485 
0.111996,    51131,   393532 
0.111998,    47197,   393567 
0.112000,    43263,   393590 
0.112002,    39329,   393601 
0.112004,    35395,   393600 
0.112006,    31461,   393588 
0.112008,    27527,   393564 
0.112010,    23593,   393528 
0.112012,    19659,   393480 
0.112014,    15726,   393420 
0.112016,    11793,   393348 
0.112018,     7861,   393264 
0.112020,     3930,   393168 
0.112022,        0,   393061 
0.112024, 33550503,   392942 
0.112026,     7863,   392811 
0.112028,    19657,   392716 
0.112030,    31451,   392656 
0.112032,    43246,   392632 
0.112034,    55041,   392644 
0.112036,    66836,   392691 
0.112038,    78631,   392774 
0.112040,    90425,   392892 
0.112042,    86498,   393046 
0.112044,    82569,   393188 
0.112046,    78639,   393318 
0.112048,    74707,   393436 
0.112050,    70774,   393542 
0.112052,    66840,   393636 
0.112054,    62905,   393719 
0.112056,    58969,   393790 
0.112058,    55033,   393849 
0.112060,    51096,   393896 
0.112062,    47159,   393931 
0.112064,    43221,   393954 
0.112066,    39283,   393965 
0.112068,    35345,   393964 
0.112070,    31407,   393951 
0.112072,    27469,   393926 
0.112074,    23531,   393889 
0.112076,    19594,   393841 
0.112078,    15657,   393781 
0.112080,    11721,   393709 
0.112082,     7786,   393625 
0.112084,     3851,   393529 
0.112086, 33554349,   393421 
0.112088, 33550416,   393301 
0.112090, 33546485,   393170 
0.112092,     3843,   393027 
0.112094,    15634,   392919 
0.112096,    27426,   392847 
0.112098,    39219,   392811 
0.112100,    51013,   392810 
0.112102,    62807,   392845 
0.112104,    74600,   392916 
0.112106,    86392,   393022 
0.112108,    82463,   393164 
0.112110,    78533,   393294 
0.112112,    74602,   393412 
0.112114,    70670,   393518 
0.112116,    66736,   393612 
0.112118,    62802,   393694 
0.112120,    58867,   393764 
0.112122,    54931,   393822 
0.112124,    50994,   393868 
0.112126,    47057,   393903 
0.112128,    43120,   393926 
0.112130,    39182,   393937 
0.112132,    35244,   393936 
0.112134,    31306,   393923 
0.112136,    27368,   393898 
0.112138,    23431,   393861 
0.112140,    19494,   393812 
0.112142,    15558,   393751 
0.112144,    11622,   393679 
0.112146,     7687,   393595 
0.112148,     3753,   393499 
0.112150, 33554252,   393391 
0.112152, 33550320,   393271 
0.112154, 33546389,   393139 
0.112156, 33542459,   392995 
0.112158, 33554251,   392840 
0.112160,    11612,   392720 
0.112162,    23406,   392636 
0.112164,    35201,   392588 
0.112166,    46997,   392575 
0.112168,    58793,   392598 
0.112170,    70589,   392657 
0.112172,    82384,   392751 
0.112174,    94178,   392881 
0.112176,    90251,   393046 
0.112178,    86322,   393199 
0.112180,    82392,   393341 
0.112182,    78460,   393471 
0.112184,    74527,   393589 
0.112186,    70593,   393695 
0.112188,    66658,   393789 
0.112190,    62722,   393871 
0.112192,    58785,   393941 
0.112194,    54847,   393999 
0.112196,    50909,   394045 
0.112198,    46970,   394079 
0.112200,    43031,   394101 
0.112202,    39092,   394111 
0.112204,    35153,   394110 
0.112206,    31214,   394097 
0.112208,    27275,   394072 
0.112210,    23336,   394035 
0.112212,    19397,   393986 
0.112214,    15459,   393925 
0.112216,    11521,   393852 
0.112218,     7584,   393767 
0.112220,     3648,   393670 
0.112222, 33554145,   393562 
0.112224, 33550211,   393442 
0.112226,     7566,   393310 
0.112228,    19355,   393214 
0.112230,    31145,   393153 
0.112232,    42935,   393128 
0.112234,    54725,   393138 
0.112236,    66515,   393184 
0.112238,    78305,   393266 
0.112240,    90094,   393383 
0.112242,    86162,   393536 
0.112244,    82228,   393677 
0.112246,    78293,   393806 
0.112248,    74357,   393923 
0.112250,    70419,   394028 
0.112252,    66480,   394121 
0.112254,    62540,   394202 
0.112256,    58600,   394271 
0.112258,    54659,   394328 
0.112260,    50717,   394374 
0.112262,    46775,   394408 
0.112264,    42833,   394430 
0.112266,    38890,   394440 
0.112268,    34947,   394438 
0.112270,    31004,   394424 
0.112272,    27061,   394398 
0.112274,    23119,   394360 
0.112276,    19177,   394310 
0.112278,    15236,   394248 
0.112280,    11295,   394174 
0.112282,     7355,   394089 
0.112284,     3416,   393992 
0.112286, 33553910,   393883 
0.112288, 33549973,   393762 
0.112290, 33546037,   393629 
0.112292,     3390,   393484 
0.112294,    15177,   393375 
0.112296,    26965,   393302 
0.112298,    38754,   393264 
0.112300,    50543,   393262 
0.112302,    62332,   393295 
0.112304,    74121,   393364 
0.112306,    85909,   393469 
0.112308,    81976,   393609 
0.112310,    78042,   393737 
0.112312,    74106,   393853 
0.112314,    70169,   393957 
0.112316,    66231,   394049 
0.112318,    62292,   394130 
0.112320,    58352,   394199 
0.112322,    54412,   394256 
0.112324,    50471,   394301 
0.112326,    46530,   394334 
0.112328,    42588,   394355 
0.112330,    38646,   394364 
0.112332,    34704,   394361 
0.112334,    30762,   394346 
0.112336,    26820,   394319 
0.112338,    22878,   394280 
0.112340,    18937,   394230 
0.112342,    14996,   394168 
0.112344,    11056,   394094 
0.112346,     7117,   394008 
0.112348,     3179,   393910 
0.112350, 33553674,   393800 
0.112352, 33549738,   393678 
0.112354, 33545803,   393544 
0.112356, 33541869,   393399 
0.112358, 33553657,   393242 
0.112360,    11014,   393120 
0.112362,    22804,   393034 
0.112364,    34595,   392984 
0.112366,    46387,   392969 
0.112368,    58179,   392990 
0.112370,    69971,   393047 
0.112372,    81762,   393139 
0.112374,    93552,   393267 
0.112376,    89621,   393430 
0.112378,    85688,   393581 
0.112380,    81754,   393720 
0.112382,    77818,   393848 
0.112384,    73881,   393964 
0.112386,    69943,   394068 
0.112388,    66004,   394160 
0.112390,    62064,   394240 
0.112392,    58123,   394308 
0.112394,    54182,   394364 
0.112396,    50240,   394408 
0.112398,    46298,   394440 
0.112400,    42355,   394460 
0.112402,    38412,   394468 
0.112404,    34469,   394464 
0.112406,    30526,   394448 
0.112408,    26583,   394421 
0.112410,    22640,   394382 
0.112412,    18698,   394331 
0.112414,    14756,   394268 
0.112416,    10815,   394193 
0.112418,     6875,   394106 
0.112420,     2936,   394007 
0.112422, 33553430,   393896 
0.112424, 33549493,   393773 
0.112426,     6845,   393639 
0.112428,    18630,   393540 
0.112430,    30416,   393477 
0.112432,    42203,   393450 
0.112434,    53990,   393458 
0.112436,    65777,   393502 
0.112438,    77564,   393581 
0.112440,    89350,   393696 
0.112442,    85415,   393847 
0.112444,    81478,   393986 
0.112446,    77540,   394113 
0.112448,    73601,   394228 
0.112450,    69660,   394331 
0.112452,    65718,   394422 
0.112454,    61775,   394501 
0.112456,    57832,   394568 
0.112458,    53888,   394623 
0.112460,    49943,   394666 
0.112462,    45998,   394697 
0.112464,    42053,   394716 
0.112466,    38108,   394723 
0.112468,    34162,   394718 
0.112470,    30216,   394701 
0.112472,    26271,   394673 
0.112474,    22326,   394633 
0.112476,    18381,   394581 
0.112478,    14437,   394517 
0.112480,    10493,   394441 
0.112482,     6550,   394353 
0.112484,     2608,   394253 
0.112486, 33553099,   394141 
0.112488, 33549159,   394017 
0.112490, 33545220,   393882 
0.112492,     2571,   393735 
0.112494,    14355,   393623 
0.112496,    26140,   393547 
0.112498,    37926,   393507 
0.112500,    49713,   393502 
0.112502,    61500,   393533 
0.112504,    73286,   393599 
0.112506,    85072,   393701 
0.112508,    81137,   393839 
0.112510,    77200,   393965 
0.112512,    73262,   394079 
0.112514,    69323,   394181 
0.112516,    65383,   394271 
0.112518,    61442,   394349 
0.112520,    57500,   394415 
0.112522,    53558,   394469 
0.112524,    49615,   394511 
0.112526,    45672,   394541 
0.112528,    41728,   394559 
0.112530,    37784,   394565 
0.112532,    33840,   394559 
0.112534,    29896,   394542 
0.112536,    25952,   394513 
0.112538,    22009,   394472 
0.112540,    18066,   394419 
0.112542,    14123,   394354 
0.112544,    10181,   394277 
0.112546,     6240,   394188 
0.112548,     2300,   394087 
0.112550, 33552793,   393974 
0.112552, 33548855,   393850 
0.112554, 33544918,   393714 
0.112556, 33540983,   393566 
0.112558, 33552769,   393406 
0.112560,    10125,   393282 
0.112562,    21914,   393193 
0.112564,    33704,   393140 
0.112566,    45494,   393123 
0.112568,    57284,   393141 
0.112570,    69074,   393195 
0.112572,    80864,   393284 
0.112574,    92653,   393409 
0.112576,    88721,   393570 
0.112578,    84787,   393719 
0.112580,    80851,   393856 
0.112582,    76914,   393981 
0.112584,    72976,   394094 
0.112586,    69037,   394195 
0.112588,    65097,   394284 
0.112590,    61156,   394361 
0.112592,    57214,   394426 
0.112594,    53271,   394479 
0.112596,    49328,   394520 
0.112598,    45384,   394549 
0.112600,    41440,   394566 
0.112602,    37496,   394572 
0.112604,    33552,   394566 
0.112606,    29608,   394548 
0.112608,    25664,   394518 
0.112610,    21720,   394476 
0.112612,    17777,   394422 
0.112614,    13834,   394356 
0.112616,     9892,   394278 
0.112618,     5951,   394188 
0.112620,     2011,   394086 
0.112622, 33552504,   393973 
0.112624, 33548566,   393848 
0.112626,     5917,   393711 
0.112628,    17702,   393609 
0.112630,    29488,   393543 
0.112632,    41274,   393513 
0.112634,    53061,   393518 
0.112636,    64847,   393559 
0.112638,    76633,   393636 
0.112640,    88418,   393748 
0.112642,    84482,   393896 
0.112644,    80545,   394032 
0.112646,    76606,   394156 
0.112648,    72666,   394268 
0.112650,    68725,   394368 
0.112652,    64783,   394456 
0.112654,    60840,   394532 
0.112656,    56896,   394596 
0.112658,    52952,   394648 
0.112660,    49007,   394688 
0.112662,    45062,   394716 
0.112664,    41117,   394732 
0.112666,    37171,   394736 
0.112668,    33225,   394729 
0.112670,    29279,   394710 
0.112672,    25334,   394679 
0.112674,    21389,   394636 
0.112676,    17444,   394581 
0.112678,    13500,   394514 
0.112680,     9557,   394435 
0.112682,     5614,   394344 
0.112684,     1672,   394241 
0.112686, 33552163,   394126 
0.112688, 33548223,   394000 
0.112690, 33544285,   393862 
0.112692,     1636,   393712 
0.112694,    13421,   393598 
0.112696,    25207,   393519 
0.112698,    36993,   393476 
0.112700,    48780,   393468 
0.112702,    60567,   393496 
0.112704,    72354,   393560 
0.112706,    84140,   393659 
0.112708,    80205,   393794 
0.112710,    76269,   393917 
0.112712,    72331,   394028 
0.112714,    68392,   394127 
0.112716,    64452,   394214 
0.112718,    60512,   394289 
0.112720,    56571,   394352 
0.112722,    52629,   394403 
0.112724,    48687,   394442 
0.112726,    44744,   394469 
0.112728,    40801,   394485 
0.112730,    36858,   394489 
0.112732,    32915,   394481 
0.112734,    28972,   394461 
0.112736,    25029,   394429 
0.112738,    21086,   394385 
0.112740,    17144,   394329 
0.112742,    13202,   394261 
0.112744,     9261,   394181 
0.112746,     5321,   394089 
0.112748,     1382,   393986 
0.112750, 33551876,   393871 
0.112752, 33547939,   393744 
0.112754, 33544003,   393605 
0.112756, 33540069,   393454 
0.112758, 33551856,   393291 
0.112760,     9213,   393164 
0.112762,    21003,   393073 
0.112764,    32794,   393017 
0.112766,    44585,   392997 
0.112768,    56377,   393012 
0.112770,    68169,   393063 
0.112772,    79960,   393150 
0.112774,    91750,   393272 
0.112776,    87819,   393430 
0.112778,    83886,   393576 
0.112780,    79952,   393710 
0.112782,    76017,   393832 
0.112784,    72080,   393942 
0.112786,    68142,   394040 
0.112788,    64203,   394126 
0.112790,    60263,   394200 
0.112792,    56323,   394262 
0.112794,    52382,   394313 
0.112796,    48441,   394352 
0.112798,    44499,   394379 
0.112800,    40557,   394394 
0.112802,    36615,   394397 
0.112804,    32673,   394388 
0.112806,    28731,   394367 
0.112808,    24789,   394334 
0.112810,    20847,   394289 
0.112812,    16906,   394232 
0.112814,    12965,   394163 
0.112816,     9025,   394083 
0.112818,     5086,   393991 
0.112820,     1148,   393887 
0.112822, 33551643,   393771 
0.112824, 33547707,   393643 
0.112826,     5060,   393503 
0.112828,    16847,   393399 
0.112830,    28635,   393331 
0.112832,    40423,   393298 
0.112834,    52212,   393301 
0.112836,    64001,   393339 
0.112838,    75789,   393413 
0.112840,    87577,   393523 
0.112842,    83643,   393668 
0.112844,    79708,   393801 
0.112846,    75772,   393922 
0.112848,    71834,   394031 
0.112850,    67895,   394128 
0.112852,    63955,   394214 
0.112854,    60015,   394288 
0.112856,    56074,   394350 
0.112858,    52132,   394400 
0.112860,    48190,   394438 
0.112862,    44247,   394464 
0.112864,    40304,   394478 
0.112866,    36361,   394480 
0.112868,    32418,   394470 
0.112870,    28475,   394448 
0.112872,    24532,   394414 
0.112874,    20590,   394368 
0.112876,    16648,   394311 
0.112878,    12707,   394242 
0.112880,     8766,   394161 
0.112882,     4826,   394068 
0.112884,      887,   393963 
0.112886, 33551381,   393846 
0.112888, 33547444,   393717 
0.112890, 33543508,   393576 
0.112892,      862,   393424 
0.112894,    12649,   393307 
0.112896,    24438,   393226 
0.112898,    36227,   393181 
0.112900,    48017,   393171 
0.112902,    59807,   393197 
0.112904,    71597,   393258 
0.112906,    83386,   393355 
0.112908,    79454,   393488 
0.112910,    75521,   393609 
0.112912,    71587,   393718 
0.112914,    67651,   393815 
0.112916,    63715,   393900 
0.112918,    59778,   393973 
0.112920,    55840,   394034 
0.112922,    51901,   394083 
0.112924,    47962,   394120 
0.112926,    44022,   394145 
0.112928,    40082,   394158 
0.112930,    36142,   394160 
0.112932,    32202,   394150 
0.112934,    28262,   394128 
0.112936,    24322,   394094 
0.112938,    20383,   394048 
0.112940,    16444,   393990 
0.112942,    12506,   393920 
0.112944,     8568,   393838 
0.112946,     4631,   393744 
0.112948,      695,   393639 
0.112950, 33551192,   393522 
0.112952, 33547258,   393393 
0.112954, 33543326,   393252 
0.112956, 33539395,   393099 
0.112958, 33551186,   392934 
0.112960,     8546,   392805 
0.112962,    20340,   392712 
0.112964,    32135,   392654 
0.112966,    43930,   392632 
0.112968,    55725,   392646 
0.112970,    67520,   392695 
0.112972,    79315,   392780 
0.112974,    91109,   392900 
0.112976,    87182,   393056 
0.112978,    83253,   393200 
0.112980,    79323,   393332 
0.112982,    75391,   393452 
0.112984,    71458,   393560 
0.112986,    67524,   393656 
0.112988,    63589,   393741 
0.112990,    59653,   393814 
0.112992,    55717,   393875 
0.112994,    51780,   393924 
0.112996,    47842,   393961 
0.112998,    43904,   393986 
0.113000,    39966,   393999 
0.113002,    36028,   394000 
0.113004,    32090,   393989 
0.113006,    28152,   393966 
0.113008,    24214,   393932 
0.113010,    20276,   393886 
0.113012,    16339,   393828 
0.113014,    12402,   393758 
0.113016,     8466,   393676 
0.113018,     4531,   393582 
0.113020,      597,   393476 
0.113022, 33551096,   393358 
0.113024, 33547164,   393229 
0.113026,     4521,   393088 
0.113028,    16312,   392982 
0.113030,    28104,   392912 
0.113032,    39897,   392878 
0.113034,    51690,   392879 
0.113036,    63483,   392916 
0.113038,    75275,   392989 
0.113040,    87067,   393097 
0.113042,    83138,   393241 
0.113044,    79207,   393373 
0.113046,    75275,   393493 
0.113048,    71342,   393601 
0.113050,    67408,   393697 
0.113052,    63473,   393781 
0.113054,    59537,   393853 
0.113056,    55600,   393913 
0.113058,    51663,   393961 
0.113060,    47725,   393998 
0.113062,    43787,   394023 
0.113064,    39848,   394036 
0.113066,    35909,   394037 
0.113068,    31970,   394026 
0.113070,    28031,   394003 
0.113072,    24093,   393968 
0.113074,    20155,   393921 
0.113076,    16217,   393862 
0.113078,    12280,   393792 
0.113080,     8344,   393710 
0.113082,     4409,   393616 
0.113084,      475,   393510 
